WS,Year,Month,Day,Date,EST,Ca,Mg,K,Na,Al_Ferron,TMAl,OMAl,Al_ICP,NH4,pH,SO4,NO3,Cl,PO4,DOC,TDN,DON,DIC,SiO2,Mn,Fe,F,ANC,Cation,Anion,SpecCond,TheoryCond,Temp_C,GageHt,Flow,Hydro,FieldCode,VarCode,IonBal,IonErr,Qcode,Pass
8,1975,3,3,3/3/1975,1200,1.42,0.56,0.29,1.03,-888.88,-888.89,-888.89,-888.88,0.01,5.1,5.17,2.88,0.47,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,177.4,167.2,21.5,25.2,-888.8,0.23,3.39, L ,0, IOQ ,10.2,5.9,8,T
8,1975,3,10,3/10/1975,1200,1.42,0.55,0.31,1.1,-888.88,-888.89,-888.89,-888.88,0.01,5.13,5.04,2.7,0.49,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,179.6,162.1,21.6,24.7,-888.8,0.21,2.71, L ,0, IOQ ,17.5,10.2,8,T
8,1975,3,17,3/17/1975,1200,1.4,0.56,0.32,1.05,-888.88,-888.89,-888.89,-888.88,0.01,4.66,5.21,2.88,0.5,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,192,168.8,29.7,30.2,-888.8,0.23,3.43, L ,0, IOQ ,23.2,12.9,8,T
8,1975,3,24,3/24/1975,1200,1.62,0.56,0.38,0.84,-888.88,-888.89,-888.89,-888.88,0.01,5.26,5.42,4.52,0.7,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,179,205.2,21.1,27.4,-888.8,0.42,14.73, L ,0, IOQ ,-26.2,-13.6,8,T
8,1975,3,31,3/31/1975,1200,1.54,0.53,0.36,0.87,-888.88,-888.89,-888.89,-888.88,0.01,4.72,5.39,3.85,0.65,0.01,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,186.9,192.4,28.7,30.9,-888.8,0.35,9.46, L ,0, I ,-5.5,-2.9,8,T
8,1975,4,7,4/7/1975,1200,1.48,0.53,0.35,0.96,-888.88,-888.89,-888.89,-888.88,0.01,4.84,5.29,3.32,0.65,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,182.9,181.8,24.4,28.5,-888.8,0.28,5.6, L ,0, IOQ ,1.1,0.6,8,T
8,1975,4,14,4/14/1975,1200,1.44,0.53,0.32,0.99,-888.88,-888.89,-888.89,-888.88,0.01,4.92,5.17,2.97,0.65,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,179,173.7,22.8,27,-888.8,0.25,4.38, L ,0, IOQ ,5.3,3,8,T
8,1975,4,21,4/21/1975,1200,1.5,0.5,0.37,0.8,-888.88,-888.89,-888.89,-888.88,0.01,4.58,5.88,3.94,0.68,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,186.9,204.9,28.8,34,-888.8,0.55,29.02, L ,0, IOQ ,-18,-9.2,8,T
8,1975,4,28,4/28/1975,1200,1.48,0.47,0.36,0.74,-888.88,-888.89,-888.89,-888.88,0.01,4.67,5.86,3.72,0.62,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,175.6,199.3,23,31.6,-888.8,0.52,25.65, L ,0, IOQ ,-23.7,-12.6,8,T
8,1975,5,5,5/5/1975,1240,1.29,0.4,0.36,0.56,-888.88,-888.89,-888.89,-888.88,0.02,4.37,5.58,3.19,0.52,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,174.6,182.1,25.5,36.5,-888.8,0.85,85, R ,0, IOQ ,-7.5,-4.2,0,T
8,1975,5,12,5/12/1975,1305,1.04,0.31,0.35,0.44,-888.88,-888.89,-888.89,-888.88,0.02,4.49,5.59,1.9,0.43,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,139,159,23.8,29.8,-888.8,0.88,91.74, R ,0, IOQ ,-20,-13.4,0,T
8,1975,5,19,5/19/1975,1200,1.27,0.38,0.36,0.62,-888.88,-888.89,-888.89,-888.88,0.02,4.84,5.5,1.68,0.43,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,146.4,153.6,23.2,24.6,-888.8,0.4,12.9, L ,0, IOQ ,-7.2,-4.8,8,T
8,1975,5,28,5/28/1975,1200,1.23,0.4,0.32,0.69,-888.88,-888.89,-888.89,-888.88,0.02,4.66,5.73,1.24,0.5,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,155.5,153.2,19.4,27.2,-888.8,0.36,10.35, L ,0, IOQ ,2.3,1.5,8,T
8,1975,6,2,6/2/1975,1200,1.25,0.42,0.32,0.74,-888.88,-888.89,-888.89,-888.88,0.02,4.64,5.79,1.06,0.45,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,161.3,150.2,23.4,27.7,-888.8,0.31,7.35, L ,0, IOQ ,11.1,7.1,8,T
8,1975,6,9,6/9/1975,1200,1.31,0.38,0.27,0.67,-888.88,-888.89,-888.89,-888.88,0.01,4.63,5.79,1.37,0.43,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,156.7,154.6,19.8,27.9,-888.8,0.41,13.96, L ,0, IOQ ,2.1,1.3,8,T
8,1975,6,16,6/16/1975,1200,1.17,0.37,0.27,0.65,-888.88,-888.89,-888.89,-888.88,0.02,4.62,5.86,1.15,0.44,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,149.1,152.8,17.7,27.5,-888.8,0.46,18.93, L ,0, IOQ ,-3.7,-2.5,8,T
8,1975,6,23,6/23/1975,1200,1.19,0.4,0.29,0.94,-888.88,-888.89,-888.89,-888.88,0.02,-999.99,5.62,1.02,0.45,0.01,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,0,146,-1000,-999.9,-888.8,0.23,3.25, L ,0, K ,-999.9,-999.9,8,T
8,1975,7,7,7/7/1975,1200,1.19,0.42,0.3,1.35,-888.88,-888.89,-888.89,-888.88,0.02,5.73,5.36,1.06,0.5,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,163.3,142.7,17.7,20.8,-888.8,0.13,0.77, L ,0, IOQ ,20.6,13.5,8,T
8,1975,7,14,7/14/1975,1240,1.13,0.34,0.27,0.57,-888.88,-888.89,-888.89,-888.88,0.02,4.59,5.93,0.84,0.38,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,142.9,147.6,23.3,27.3,-888.8,0.61,37.54, F ,0, IOQ ,-4.7,-3.2,0,T
8,1975,7,21,7/21/1975,1115,1.17,0.38,0.23,0.77,-888.88,-888.89,-888.89,-888.88,0.02,-999.99,5.84,0.8,0.4,0.02,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,0,145.6,21.5,-999.9,-888.8,0.41,13.88, L ,0, K ,-999.9,-999.9,0,T
8,1975,7,28,7/28/1975,1200,1.17,0.41,0.2,0.95,-888.88,-888.89,-888.89,-888.88,0.02,4.9,5.58,0.75,0.41,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,152.3,139.7,19.6,23.2,-888.8,0.21,2.75, L ,0, IOQ ,12.6,8.6,8,T
8,1975,8,4,8/4/1975,1200,1.2,0.41,0.27,1.23,-888.88,-888.89,-888.89,-888.88,0.01,5.38,5.38,0.97,0.44,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,158.8,139.9,17.8,21,-888.8,0.15,1.26, L ,0, IOQ ,18.9,12.7,8,T
8,1975,8,11,8/11/1975,1200,1.2,0.41,0.28,1.3,-888.88,-888.89,-888.89,-888.88,0.01,-999.99,5.19,1.11,0.46,0.01,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,0,138.8,-1000,-999.9,-888.8,0.12,0.74, L ,0, K ,-999.9,-999.9,8,T
8,1975,8,18,8/18/1975,1200,1.18,0.41,0.26,1.43,-888.88,-888.89,-888.89,-888.88,0.01,5.92,5.38,1.12,0.51,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,163.2,144.3,19,20.7,-888.8,0.12,0.7, L ,0, IOQ ,18.9,12.3,8,T
8,1975,8,25,8/25/1975,1200,1.15,0.41,0.25,1.45,-888.88,-888.89,-888.89,-888.88,0.01,5.49,5.13,1.17,0.5,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,164.4,139.6,19,20.9,-888.8,0.14,1.02, L ,0, IOQ ,24.8,16.3,8,T
8,1975,9,2,9/2/1975,1405,1.18,0.43,0.25,1.23,-888.88,-888.89,-888.89,-888.88,0.02,5.46,5.41,-999.99,0.4,0.01,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,158.8,75.5,20,16.2,-888.8,0.17,1.54, L ,0, IQ ,83.3,71.1,1,T
8,1975,9,8,9/8/1975,1200,1.2,0.43,0.24,1.23,-888.88,-888.89,-888.89,-888.88,0.01,5.47,5.66,0.64,0.46,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,158.6,141,20,20.9,-888.8,0.15,1.11, L ,0, IOQ ,17.6,11.7,8,T
8,1975,9,15,9/15/1975,1200,1.26,0.44,0.2,0.93,-888.88,-888.89,-888.89,-888.88,0.01,4.84,6.46,0.42,0.47,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,159.4,154.4,24,25.4,-888.8,0.25,4.01, L ,0, IOQ ,5,3.2,8,T
8,1975,9,22,9/22/1975,1200,1.24,0.32,0.19,0.76,-888.88,-888.89,-888.89,-888.88,0.01,4.66,6.71,0.44,0.7,0,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,148.3,166.4,27,27.9,-888.8,0.42,14.99, L ,0, I ,-18.1,-11.5,8,T
8,1975,9,29,9/29/1975,1200,1.78,0.5,0.22,-999.99,-888.88,-888.89,-888.89,-888.88,0.02,4.92,7.28,0.31,0.5,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,18.2,170.5,29,19.1,-888.8,0.45,17.75, L ,0, IOQ ,-152.3,-161.4,1,T
8,1975,10,6,10/6/1975,1200,1.14,0.42,0.24,-999.99,-888.88,-888.89,-888.89,-888.88,0.01,4.91,6.95,0.45,0.47,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,-20.3,165.1,22.5,-999.9,-888.8,0.26,4.63, L ,0, IOQ ,-999.9,-999.9,1,T
8,1975,10,15,10/15/1975,1200,1.2,0.42,0.25,0.76,-888.88,-888.89,-888.89,-888.88,0.02,5.1,6.88,0.48,0.61,0.01,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,143.4,168,25,23.7,-888.8,0.41,13.71, L ,0, I ,-24.6,-15.8,8,T
8,1975,10,20,10/20/1975,935,1.08,0.31,0.31,0.45,-888.88,-888.89,-888.89,-888.88,0.02,4.64,7.32,0.56,0.7,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,130.9,181,30,28.5,-888.8,1.69,450.25, F ,0, IOQ ,-50.1,-32.1,0,T
8,1975,10,28,10/28/1975,1410,1.24,0.41,0.23,0.74,-888.88,-888.89,-888.89,-888.88,0.02,5,6.84,0.72,0.61,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,144.8,171.1,24,24.6,-888.8,0.38,11.36, L ,0, IOQ ,-26.3,-16.7,0,T
8,1975,11,3,11/3/1975,1425,1.24,0.44,0.24,0.89,-888.88,-888.89,-888.89,-888.88,0.01,5.3,6.36,1,0.56,0.01,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,148.4,164.2,23.5,22.7,-888.8,0.28,5.55, L ,0, I ,-15.8,-10.1,0,T
8,1975,11,11,11/11/1975,1045,1.2,0.39,0.23,0.63,-888.88,-888.89,-888.89,-888.88,0.01,4.89,6.99,0.83,0.64,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,138.7,176.8,27,25.5,-888.8,0.64,42.22, F ,0, IOQ ,-38.1,-24.2,0,T
8,1975,11,17,11/17/1975,1340,1.28,0.4,0.22,0.72,-888.88,-888.89,-888.89,-888.88,0.01,5,6.43,1.17,0.54,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,144.2,167.8,24,24.2,-888.8,0.41,14.3, L ,0, IOQ ,-23.6,-15.1,0,T
8,1975,11,24,11/24/1975,1400,1.26,0.4,0.21,0.72,-888.88,-888.89,-888.89,-888.88,0.01,4.98,6.52,1.14,0.54,0.02,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,143.6,169.2,26.5,24.4,-888.8,0.41,13.96, L ,0, I ,-25.6,-16.4,0,T
8,1975,12,1,12/1/1975,1010,1.24,0.42,0.23,0.73,-888.88,-888.89,-888.89,-888.88,0.01,4.8,6.07,1.58,0.52,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,150.6,166.4,29,26.1,-888.8,0.48,20.79, L ,0, IOQ ,-15.8,-10,0,T
8,1975,12,8,12/8/1975,1340,1.23,0.42,0.22,0.87,-888.88,-888.89,-888.89,-888.88,0.01,5.18,5.93,1.61,0.51,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,146.7,163.6,24,22.9,-888.8,0.29,5.9, L ,0, IOQ ,-16.9,-10.9,0,T
8,1975,12,22,12/22/1975,935,1.28,0.49,0.23,0.98,-888.88,-888.89,-888.89,-888.88,0.06,5.3,5.58,1.87,0.56,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,160.9,162,23,23.1,-888.8,0.23,3.32, L ,0, IOQ ,-1.1,-0.7,0,T
8,1976,1,5,1/5/1976,1505,1.23,0.49,0.24,0.98,-888.88,-888.89,-888.89,-888.88,0.01,5.4,5.43,1.82,0.53,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,154.6,157.2,23,22,-888.8,0.22,3.08, L ,0, IOQ ,-2.6,-1.7,0,T
8,1976,1,12,1/12/1976,1455,1.17,0.47,0.23,1.05,-888.88,-888.89,-888.89,-888.88,0.05,5.1,5.43,2,0.55,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,159.4,160.7,22,23.7,-888.8,0.2,2.44, L ,0, IOQ ,-1.3,-0.8,0,T
8,1976,1,19,1/19/1976,1420,1.17,0.48,0.24,1.1,-888.88,-888.89,-888.89,-888.88,0.01,5.68,5.22,2.05,0.47,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,154.2,154.8,21,21.2,-888.8,0.19,2.15, L ,0, IOQ ,-0.6,-0.4,0,T
8,1976,1,27,1/27/1976,1055,1.36,0.53,0.36,0.71,-888.88,-888.89,-888.89,-888.88,0.02,4.9,6.13,3.39,0.66,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,165,200.7,28,28.5,-888.8,0.68,48.61, R ,0, IOQ ,-35.7,-19.5,0,T
8,1976,2,2,2/2/1976,935,1.15,0.39,0.23,0.5,-888.88,-888.89,-888.89,-888.88,0.03,4.73,6.36,3.06,0.47,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,137.6,194.8,30,28.4,-888.8,1.09,154.94, F ,0, IOQ ,-57.2,-34.4,0,T
8,1976,2,9,2/9/1976,1430,1.26,0.48,0.25,0.82,-888.88,-888.89,-888.89,-888.88,0.03,5.1,5.67,2.81,0.47,-888.89,-888.88,-888.88,-888.88,-888,-888.88,-888.88,-888.88,-888.88,-888.8,154.1,176.4,25,24.6,-888.8,0.3,6.42, L ,0, IOQ ,-22.3,-13.5,0,T
